mark_id,ssl_rotation
8031c3a9,0.9139850437641144
11cb0c2e,0.902303566535314
cc92fe59,0.8883817891279856
4c07310c,0.9215675493081411
0e82c69e,0.8877555082241694
107eb3c7,0.9602119875581643
b3f606ee,0.8814471960067749
cf39e700,0.8604246510399712
6e516f8e,0.9250141779581705
93507944,0.8951402008533478
1670290b,0.8687931398550669
9dcb4e3b,0.8472748200098673
ee1e932c,0.8979964057604471
dd7d1de6,0.8657813568909963
17f6a47c,0.886170893907547
0e7f6d5b,0.873084333207872
9fc9b3e7,0.9467246135075887
a2fd6b55,0.8985100785891215
bdbb45c2,0.9327009320259094
0f0c6e0c,0.9256915350755056
ff5cfd60,0.8745925227801005
cb87f7ab,0.9288080732027689
017ae725,0.956760436296463
99ea7598,0.8658884490529697
1f5f4f37,0.8658433655897776
fd768dd3,0.9029214978218079
de36b354,0.8594898382822672
40012278,0.8852556347846985
25ed7f5c,0.8692000408967336
86b78068,0.9168821970621744
b77dc3ff,0.9080629522601764
1e539d6a,0.8517980972925823
ebc92259,0.885701855023702
3ffcd3fa,0.8892980019251506
5e5737d5,0.866608030266232
5090b128,0.9448812107245127
95ee6935,0.8747524917125702
61cea159,0.8795678789416949
bd5cf03c,0.8483887016773224
e4b011db,0.8783714175224304
9f07c7be,0.9240929385026296
25028d0b,0.8783261924982071
150e6b1d,0.9528016845385233
efee31a1,0.9177517841259638
03f6ddae,0.8807863891124725
cc99d9a2,0.8876969516277313
7fce84a1,0.8821279009183248
f8bbd6c5,0.9175255497296652
2c15b908,0.8459100623925527
37508461,0.8982959853278266
cce09200,0.9122069577376047
6931e757,0.9037525852521261
b445ba61,0.8885495165983835
3b3b7604,0.919560045003891
22764851,0.8981225192546844
e5f3e844,0.8968181858460109
7cce626d,0.9284247557322184
f9498f7e,0.85732168952624
99cb8d69,0.8819439709186554
9ef88260,0.8667362829049428
76a65624,0.8803184727827708
8b355ded,0.8751341303189596
92a4ec7b,0.8924625640114149
36a82442,0.8915303697188695
f7362091,0.8695617185698615
9abd5988,0.8812950253486633
1104b8bc,0.8839714924494425
ebe36823,0.8966675251722336
81d54087,0.9204939206441244
f17be4ba,0.9130910535653433
8d8698c2,0.8841206034024557
8ce846b4,0.8939344386259714
16f56cfd,0.8969588975111643
37082dfa,0.8923677603403727
da82c055,0.8937214553356171
a6ad18bd,0.9005536437034607
598726be,0.9025160272916158
bc70d061,0.9119734664758047
48ebaa79,0.8965152303377788
08b69e1d,0.894065094490846
a7763f8b,0.9074418246746063
c134840d,0.9177197383509744
472327dc,0.8661417762438456
5c086310,0.8844780921936035
b2a7f9e3,0.902469644943873
89466340,0.9079450865586599
09432d1e,0.8526354432106018
d79273ad,0.8812194317579269
07d9939b,0.8991977969805399
610f1516,0.9381967385609945
11c4b103,0.8917580470442772
d74ee5d0,0.9312143325805664
786948f9,0.8993213375409445
d3560d8a,0.9155159791310629
a7ba311d,0.8804512341817221
fac806ad,0.8725808958212534
6a7f5a13,0.8685987459288703
8b087844,0.8877385954062144
05d86dcf,0.8838539719581604
7f11755b,0.8962787489096323
abd058df,0.8832374314467112
49da36d9,0.883398582537969
9a21dc90,0.9086291591326395
d8011e34,0.8920387526353201
9ac36752,0.8745365142822266
0b7eeee6,0.9297285228967667
584232ee,0.8888996575648584
aa47f67b,0.9034348030885061
46015f0f,0.8914382954438528
b7646a43,0.877645472685496
7968564b,0.8866723875204722
298dd4a0,0.8836635053157806
8d761ca2,0.9104377726713816
64f9026b,0.9005984961986542
ada6c9b8,0.8850620041290919
9bbdcc70,0.899835375448068
