mark_id,ssl_domain,fewshot_acc,pearson_r,pearson_p
0de91a81,0.8602303266525269,1.0,0.03483793511330221,0.4360698771580772
107ba65f,0.9399734735488892,0.8,0.03483793511330221,0.4360698771580772
9618b42c,0.9197540283203124,1.0,0.03483793511330221,0.4360698771580772
cc99d9a2,0.8697528839111328,0.4,0.03483793511330221,0.4360698771580772
65fbb009,0.877988338470459,0.8,0.03483793511330221,0.4360698771580772
6c5a6c7a,0.9072335362434388,1.0,0.03483793511330221,0.4360698771580772
0e7f6d5b,0.9099316596984864,1.0,0.03483793511330221,0.4360698771580772
1298bc1e,0.938947856426239,0.4,0.03483793511330221,0.4360698771580772
a5387409,0.8179306983947754,0.6,0.03483793511330221,0.4360698771580772
1baf8ade,0.8098121881484985,0.8,0.03483793511330221,0.4360698771580772
5748e553,0.91499000787735,1.0,0.03483793511330221,0.4360698771580772
f706d45c,0.8772878646850586,0.8666666666666667,0.03483793511330221,0.4360698771580772
8894c5f5,0.8882954120635986,0.8,0.03483793511330221,0.4360698771580772
4c07310c,0.9085438847541808,1.0,0.03483793511330221,0.4360698771580772
6fbb04e3,0.9157772660255432,1.0,0.03483793511330221,0.4360698771580772
2bcfe0bd,0.9376559257507324,1.0,0.03483793511330221,0.4360698771580772
8880ad3f,0.9136217832565308,0.7333333333333333,0.03483793511330221,0.4360698771580772
86e8348b,0.8977182507514954,1.0,0.03483793511330221,0.4360698771580772
c8e778a5,0.8948981761932373,1.0,0.03483793511330221,0.4360698771580772
d044925e,0.8844220042228699,0.8,0.03483793511330221,0.4360698771580772
46612b80,0.934237539768219,0.5,0.03483793511330221,0.4360698771580772
0df16b47,0.8608208894729614,0.8,0.03483793511330221,0.4360698771580772
020bac6a,0.9469079971313475,1.0,0.03483793511330221,0.4360698771580772
5211a83a,0.8482173085212708,1.0,0.03483793511330221,0.4360698771580772
2a0a8027,0.8930740356445312,1.0,0.03483793511330221,0.4360698771580772
08d9e889,0.9181479811668396,0.2,0.03483793511330221,0.4360698771580772
e3361154,0.8958991169929504,0.85,0.03483793511330221,0.4360698771580772
2efb21c2,0.911275029182434,0.7333333333333333,0.03483793511330221,0.4360698771580772
83a55611,0.9439629316329956,0.85,0.03483793511330221,0.4360698771580772
9b99656f,0.8822843432426453,0.8,0.03483793511330221,0.4360698771580772
224dc0af,0.8869191408157349,1.0,0.03483793511330221,0.4360698771580772
e16107c7,0.9054417610168456,0.8666666666666667,0.03483793511330221,0.4360698771580772
da21345a,0.9012927412986756,0.8,0.03483793511330221,0.4360698771580772
9dfb2aab,0.943205714225769,0.8,0.03483793511330221,0.4360698771580772
5468f5d7,0.9266953468322754,0.6,0.03483793511330221,0.4360698771580772
57df26ef,0.9555136561393738,1.0,0.03483793511330221,0.4360698771580772
cc1f058a,0.925517439842224,0.8,0.03483793511330221,0.4360698771580772
484a56bf,0.8977188467979431,0.6,0.03483793511330221,0.4360698771580772
d3c77fd4,0.9062575697898864,1.0,0.03483793511330221,0.4360698771580772
a90cd622,0.9135193824768066,0.8,0.03483793511330221,0.4360698771580772
3e9fd80c,0.9705779552459716,1.0,0.03483793511330221,0.4360698771580772
b4313dc4,0.9530837535858154,0.6,0.03483793511330221,0.4360698771580772
54f0a250,0.9135721921920776,1.0,0.03483793511330221,0.4360698771580772
cb87f7ab,0.9210128784179688,0.6,0.03483793511330221,0.4360698771580772
5ca53894,0.9040344953536988,0.7,0.03483793511330221,0.4360698771580772
f61e3cba,0.93125319480896,0.8,0.03483793511330221,0.4360698771580772
017ae725,0.9531577229499816,1.0,0.03483793511330221,0.4360698771580772
ecaf61c6,0.9838759303092957,1.0,0.03483793511330221,0.4360698771580772
b8cfbb25,0.932666838169098,1.0,0.03483793511330221,0.4360698771580772
8218084a,0.8776314854621887,0.8,0.03483793511330221,0.4360698771580772
cdfb228a,0.9481539726257324,0.9,0.03483793511330221,0.4360698771580772
0bd08d9c,0.927663266658783,0.8,0.03483793511330221,0.4360698771580772
786948f9,0.931460440158844,1.0,0.03483793511330221,0.4360698771580772
cce09200,0.9302728772163392,0.6,0.03483793511330221,0.4360698771580772
a2fd6b55,0.914519190788269,0.8666666666666667,0.03483793511330221,0.4360698771580772
ee1e932c,0.9245337247848512,1.0,0.03483793511330221,0.4360698771580772
5072d3ef,0.854689359664917,0.8666666666666667,0.03483793511330221,0.4360698771580772
b405b179,0.814332127571106,1.0,0.03483793511330221,0.4360698771580772
20f401e4,0.9200318455696106,0.8,0.03483793511330221,0.4360698771580772
56fc6c2c,0.8947172164916992,1.0,0.03483793511330221,0.4360698771580772
2af2a56c,0.9600711464881896,0.8666666666666667,0.03483793511330221,0.4360698771580772
cd19f760,0.886626124382019,0.8,0.03483793511330221,0.4360698771580772
a9fa9a03,0.920069694519043,0.1,0.03483793511330221,0.4360698771580772
41cfe7b6,0.8833705186843872,0.4,0.03483793511330221,0.4360698771580772
425268b5,0.9086372256278992,0.95,0.03483793511330221,0.4360698771580772
7c77a92b,0.889647364616394,0.8666666666666667,0.03483793511330221,0.4360698771580772
5a87373c,0.934138834476471,0.9,0.03483793511330221,0.4360698771580772
abd058df,0.9445481300354004,1.0,0.03483793511330221,0.4360698771580772
277d38b7,0.8975483179092407,1.0,0.03483793511330221,0.4360698771580772
f17be4ba,0.9362832307815552,1.0,0.03483793511330221,0.4360698771580772
c6bfaa3e,0.9333271980285645,1.0,0.03483793511330221,0.4360698771580772
8f06ddfe,0.8919625878334045,0.9333333333333332,0.03483793511330221,0.4360698771580772
be0b92e4,0.918083429336548,0.92,0.03483793511330221,0.4360698771580772
a17ba49b,0.928869366645813,0.7333333333333333,0.03483793511330221,0.4360698771580772
5733a51b,0.9448695182800292,0.6,0.03483793511330221,0.4360698771580772
2c1b0877,0.928402841091156,0.9,0.03483793511330221,0.4360698771580772
f5b12012,0.9066738486289978,0.9,0.03483793511330221,0.4360698771580772
8cc82be5,0.8498846292495728,0.7,0.03483793511330221,0.4360698771580772
70d4e0fc,0.9468945264816284,0.5333333333333333,0.03483793511330221,0.4360698771580772
778665c4,0.9380739331245422,1.0,0.03483793511330221,0.4360698771580772
d1f4b10b,0.920901894569397,1.0,0.03483793511330221,0.4360698771580772
e5cb4420,0.8456838130950928,0.5,0.03483793511330221,0.4360698771580772
f28a58e6,0.9244563579559326,1.0,0.03483793511330221,0.4360698771580772
a695ca33,0.9333888292312622,0.8,0.03483793511330221,0.4360698771580772
08b69e1d,0.9240629076957704,1.0,0.03483793511330221,0.4360698771580772
787597ee,0.8749129176139832,1.0,0.03483793511330221,0.4360698771580772
34357fac,0.8936837911605835,1.0,0.03483793511330221,0.4360698771580772
75a27f33,0.9303886890411376,0.8,0.03483793511330221,0.4360698771580772
1b8f3947,0.959200084209442,0.65,0.03483793511330221,0.4360698771580772
a57f66a8,0.9186949133872986,1.0,0.03483793511330221,0.4360698771580772
d5041ee5,0.9408032298088074,0.8,0.03483793511330221,0.4360698771580772
88b94482,0.9029903411865234,0.0,0.03483793511330221,0.4360698771580772
e938633d,0.9056941866874696,0.8666666666666667,0.03483793511330221,0.4360698771580772
b2e535cc,0.8711665272712708,0.9,0.03483793511330221,0.4360698771580772
89e9e2a0,0.91791033744812,1.0,0.03483793511330221,0.4360698771580772
bd47dd41,0.9111635088920592,0.7,0.03483793511330221,0.4360698771580772
b2a7f9e3,0.8746681213378906,1.0,0.03483793511330221,0.4360698771580772
e336bcbd,0.917818248271942,1.0,0.03483793511330221,0.4360698771580772
9d4e9f7b,0.9261131286621094,0.8,0.03483793511330221,0.4360698771580772
5e39de54,0.9222479462623596,0.8,0.03483793511330221,0.4360698771580772
6dfcb35b,0.9750120043754578,1.0,0.03483793511330221,0.4360698771580772
8beb5563,0.9242605566978456,0.9,0.03483793511330221,0.4360698771580772
b3795250,0.8956725597381592,1.0,0.03483793511330221,0.4360698771580772
ee0f5741,0.9226672053337096,0.8,0.03483793511330221,0.4360698771580772
7e261a81,0.8936569690704346,1.0,0.03483793511330221,0.4360698771580772
6e516f8e,0.879187285900116,1.0,0.03483793511330221,0.4360698771580772
bdfc81e5,0.8908901810646057,0.8,0.03483793511330221,0.4360698771580772
db540509,0.9170531034469604,0.8,0.03483793511330221,0.4360698771580772
8a50492e,0.8858436346054077,0.4,0.03483793511330221,0.4360698771580772
7a87e7c4,0.9572893977165222,1.0,0.03483793511330221,0.4360698771580772
9ac36752,0.9432113766670228,1.0,0.03483793511330221,0.4360698771580772
584232ee,0.9544615745544434,0.8,0.03483793511330221,0.4360698771580772
b2eb2c03,0.9865588545799256,1.0,0.03483793511330221,0.4360698771580772
6971888d,0.9004665613174438,1.0,0.03483793511330221,0.4360698771580772
c3906295,0.9261127710342408,1.0,0.03483793511330221,0.4360698771580772
6d1655da,0.8885074257850647,1.0,0.03483793511330221,0.4360698771580772
b7dcd97c,0.8504682779312134,0.8,0.03483793511330221,0.4360698771580772
e67f5d39,0.9432154893875122,1.0,0.03483793511330221,0.4360698771580772
d943b924,0.9013832807540894,0.7,0.03483793511330221,0.4360698771580772
d8011e34,0.8600912690162659,1.0,0.03483793511330221,0.4360698771580772
bca0e6d1,0.8763766288757324,0.7,0.03483793511330221,0.4360698771580772
bc849253,0.8567355871200562,0.8,0.03483793511330221,0.4360698771580772
3704f7a1,0.9004108905792236,0.9,0.03483793511330221,0.4360698771580772
79a03fad,0.9129968285560608,1.0,0.03483793511330221,0.4360698771580772
da44434a,0.913661241531372,1.0,0.03483793511330221,0.4360698771580772
e961a32d,0.8998687267303467,0.8,0.03483793511330221,0.4360698771580772
8770b50c,0.9594966173171996,0.85,0.03483793511330221,0.4360698771580772
a7ba311d,0.894558846950531,1.0,0.03483793511330221,0.4360698771580772
88efa19b,0.8824411034584045,0.65,0.03483793511330221,0.4360698771580772
09944a83,0.8412442803382874,1.0,0.03483793511330221,0.4360698771580772
252358b7,0.886939287185669,1.0,0.03483793511330221,0.4360698771580772
39775a3a,0.9489538073539734,1.0,0.03483793511330221,0.4360698771580772
e06debe5,0.8808989524841309,1.0,0.03483793511330221,0.4360698771580772
92469411,0.9166080951690674,0.8,0.03483793511330221,0.4360698771580772
