mark_id,ssl_domain
5e5737d5,0.88103848695755
10cdadba,0.9027233719825745
c2cd273a,0.9078498482704163
93507944,0.948032021522522
a695ca33,0.9333888292312622
08b69e1d,0.9240629076957703
787597ee,0.8749129176139832
53fdb2fb,0.9242993593215942
b5b22da7,0.9133015871047974
34357fac,0.8936837911605835
3ae5685f,0.7944869995117188
1551f0df,0.8442879915237427
75a27f33,0.9303886890411377
be7f8ea6,0.890257716178894
bfda4d8c,0.9238929748535156
0e6d3a51,0.8910349011421204
9ef87753,0.8943042755126953
1b8f3947,0.9592000842094421
a7763f8b,0.860512375831604
068b5b40,0.9186970591545105
a57f66a8,0.9186949133872986
d5041ee5,0.9408032298088074
9dcb4e3b,0.8599618673324585
88b94482,0.9029903411865234
0364dbc0,0.947136402130127
34cf5e06,0.9470815658569336
40b090fb,0.8664685487747192
e938633d,0.9056941866874695
b2e535cc,0.8711665272712708
89e9e2a0,0.9179103374481201
5fc3bdd0,0.9325329661369324
bd47dd41,0.9111635088920593
ece97669,0.8780010938644409
82228444,0.9062327742576599
1b5092c4,0.9064344167709351
b2a7f9e3,0.8746681213378906
e336bcbd,0.9178182482719421
9d4e9f7b,0.9261131286621094
56a83eb6,0.9231778979301453
62396022,0.8766292929649353
5e39de54,0.9222479462623596
6dfcb35b,0.9750120043754578
8beb5563,0.9242605566978455
b3795250,0.8956725597381592
a811bad4,0.8416938185691833
9dc83fae,0.8732456564903259
ee0f5741,0.9226672053337097
7e261a81,0.8936569690704346
6e516f8e,0.879187285900116
d2016c75,0.8617544770240784
f1d96fd7,0.9155406355857849
bdfc81e5,0.8908901810646057
6f61cf0a,0.8678505420684814
3cc8c807,0.9430813789367676
db540509,0.9170531034469604
282d78b5,0.914434552192688
8a50492e,0.8858436346054077
7a87e7c4,0.9572893977165222
681b0a7d,0.8448745608329773
d28d7e04,0.939440131187439
86c3582a,0.8951953053474426
590391c1,0.9043938517570496
64768286,0.856890082359314
9abd5988,0.8839337825775146
9ac36752,0.9432113766670227
584232ee,0.9544615745544434
e59ca525,0.9247843623161316
b2eb2c03,0.9865588545799255
ccffcd5d,0.9199649095535278
bffb94bf,0.9179896116256714
cf39e700,0.945936918258667
6971888d,0.9004665613174438
c3906295,0.9261127710342407
6d1655da,0.8885074257850647
b7dcd97c,0.8504682779312134
e67f5d39,0.9432154893875122
d943b924,0.9013832807540894
eca41b5d,0.857547402381897
d74ee5d0,0.9546859860420227
d8011e34,0.8600912690162659
bca0e6d1,0.8763766288757324
bc849253,0.8567355871200562
f0727bcd,0.9520848393440247
3704f7a1,0.9004108905792236
238f87b4,0.8125888109207153
e534875f,0.7913045883178711
79a03fad,0.9129968285560608
da44434a,0.9136612415313721
e961a32d,0.8998687267303467
040613ca,0.8361329436302185
1e28ee35,0.9223881959915161
1fb869a8,0.8752517700195312
8770b50c,0.9594966173171997
a7ba311d,0.894558846950531
88efa19b,0.8824411034584045
95d6c3d7,0.9120606184005737
0d9931f9,0.8808218836784363
f06b38f0,0.9256523847579956
09944a83,0.8412442803382874
cf2d2f60,0.9388895034790039
f08b4e40,0.8730307221412659
42f7f4e1,0.8808117508888245
252358b7,0.886939287185669
39775a3a,0.9489538073539734
ab535f6b,0.8684753775596619
e06debe5,0.8808989524841309
92469411,0.9166080951690674
